entry_time,entry_price,exit_time,exit_price,quantity,side,stop_loss,take_profit_1,take_profit_2,confirmations,pnl,pnl_pct,duration_hours,exit_reason
2024-07-12 16:00:00,531.2,2024-07-15 08:00:00,559.731,9.412650602409638,SHORT,559.731,372.297,238.79700000000008,"['RSI_BEARISH_DIVERGENCE', 'SHOOTING_STAR']",-268.5523343373489,-5.371046686746978,64.0,stop_loss
2024-08-12 16:00:00,513.1,2024-08-19 20:00:00,555.628,9.22129734099133,SHORT,555.628,277.63599999999997,79.63599999999997,"['RSI_BEARISH_DIVERGENCE', 'BEARISH_ENGULFING']",-392.1633333176794,-8.288442798674726,172.0,stop_loss
2024-12-18 04:00:00,713.31,2024-12-19 16:00:00,674.49804,6.459795413890624,LONG,674.49804,887.70948,1039.56948,"['VOLUME_SPIKE', 'HAMMER']",-250.71732121210633,-5.441106952096565,36.0,stop_loss
2025-04-12 00:00:00,585.05,2025-04-22 20:00:00,618.15568,8.11773810578223,SHORT,618.15568,442.82416,317.94416,"['RSI_BEARISH_DIVERGENCE', 'SHOOTING_STAR']",-268.7432400538327,-5.658606956670371,260.0,stop_loss
2025-05-18 16:00:00,638.13,2025-06-22 16:00:00,606.9722999999999,7.4142522055790625,LONG,606.9722999999999,760.6401000000001,870.0901000000001,"['RSI_BULLISH_DIVERGENCE', 'VOLUME_SPIKE']",-231.01104594577143,-4.8826571388275255,840.0,stop_loss
