timestamp,open,high,low,close,volume,quote_volume,trades
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,975444194.1379983,1516556
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,2118411852.6812794,3569079
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,1486610768.5907917,2851164
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,881223751.6353602,1559982
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,793931715.9546324,1685799
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,2540561688.7771435,3853702
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,3170421659.717236,4480562
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,3205849081.112962,5171208
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,3217669887.245398,6027161
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,2962085343.283704,5531444
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,665685994.93301,1496191
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,813278829.6583949,1658863
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,3930666134.3474574,5740963
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,2676048470.3569503,4532923
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,3006242382.8867946,3487945
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,2765162040.639799,3762755
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,4040993985.4750466,3886907
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,2521522119.379525,3403162
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,4513423971.410253,5271920
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,9398787064.320715,11597937
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,4768512258.156502,6842980
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,2331144640.658579,4364035
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,5610760848.131639,6961383
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,2483818574.373748,4798886
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,949511531.3578017,1770765
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,1024352365.4715523,1813011
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,5092886322.829244,9368910
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,2253977324.036209,5428644
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,2380383694.772136,5189699
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,2038112603.5126412,3990075
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,2282174002.1952176,4331904
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,1250354228.2372296,2588786
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,3412084312.5836277,7202339
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,7228589180.711621,10625262
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,3989698644.2649307,6618911
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,2562342153.829685,4471763
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,2289071921.2175603,4242807
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,3107592434.6738343,5012456
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,977040267.5158631,1757892
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,1359495152.3107975,2293192
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,1999112052.6687863,3475919
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,1806534846.3863194,3716586
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,2800142168.3943653,4992737
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,1916988246.3921187,3909456
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,1768073218.8690155,3499564
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,717245393.778092,1694327
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,794694242.2949733,1596701
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,1584593526.1754677,2831237
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,2223994802.892005,4234248
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,1576817572.1032505,2784225
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,1663386824.7315507,2386973
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,3143975917.5734644,4528525
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,1087077133.8226364,1506418
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,1044392011.7910241,1457368
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,2981809595.445377,4972684
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,6962982500.904474,10289145
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,4898429925.6364765,8490006
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,3618738891.2221622,6357581
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,6806705236.690679,11344216
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,2194003507.852643,3700728
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,4972549515.788669,7403218
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,5321123743.471923,9797860
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,4704901219.590436,10326631
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,3400243670.3049755,8070266
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,3105145628.3993993,7643526
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,5097554826.613157,9510442
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,1119358968.6520054,2553974
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,2173552660.454479,5189138
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,3834924947.758186,8701538
2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.06853,3927000827.1107917,6983310
2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.986,2638600996.825396,5253577
2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27412,2260870111.2393894,4367093
2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.52755,2244729595.5411716,3290987
2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.7332,953445671.8337505,1329670
2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.12531,1468056556.2967227,2767947
2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74358,1437716814.0468738,3014756
2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.89883,1450813055.479726,3126371
2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05374,2375813941.9437623,3774761
2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.30463,1885241921.1556518,3252595
2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97443,1005135519.2560017,2360005
2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22114,456235443.8016522,864481
2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.97813,718692319.1499038,1206533
2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62111,2636765917.9518433,2916713
2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25248,1979571590.8982937,2802815
2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78485,1606406955.5864632,2380154
2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.03897,1487968807.7079022,2376381
2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73169,2309946560.664114,3236085
2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.39864,970199917.9868716,2172387
2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.49508,816584795.5288126,1907663
2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.13885,1696009191.0809648,3964358
2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.39697,1698895702.5754683,3328693
2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.457,3417279759.830764,5338238
2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84135,2259299724.8643928,4117486
2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.53976,2739842666.426737,4992586
2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.40468,779626577.9013436,1575750
2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71436,2239085051.1529646,3948493
2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53089,6084614024.150647,9736596
2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32063,2775277777.102461,5512751
2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.28772,5980231256.222496,7741252
2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.80718,2690294353.8478427,4529545
2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.43797,2830363945.1787524,4423157
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,1557403252.9267516,2501196
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,2086106375.4392555,3275879
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,2429132805.0815287,3921522
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,1780972414.3956008,2910533
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,1753910031.2009242,3264730
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,1161659427.386263,2003405
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,552648483.647487,840009
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,823222752.2842493,875226
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,685253644.8918362,944130
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,2773299591.467066,3041395
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,3967785064.12817,3268475
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,2560279933.947952,3016536
