timestamp,open,high,low,close,volume,quote_volume,trades
2025-01-01 00:00:00,3337.78,3365.71,3335.84,3363.7,8894.4444,29821272.008211,54290
2025-01-01 01:00:00,3363.69,3366.4,3342.67,3346.54,6138.1376,20594980.615146,46722
2025-01-01 02:00:00,3346.54,3368.42,3346.35,3362.61,8775.81,29461419.591325,44926
2025-01-01 03:00:00,3362.61,3363.72,3351.0,3355.2,4025.4646,13514045.153526,22334
2025-01-01 04:00:00,3355.2,3356.61,3339.45,3341.14,4626.6506,15488161.894969,22341
2025-01-01 05:00:00,3341.14,3351.57,3340.02,3345.41,3247.0621,10867391.533464,21388
2025-01-01 06:00:00,3345.41,3348.0,3336.88,3346.6,6325.1491,21140695.620565,25641
2025-01-01 07:00:00,3346.61,3350.49,3339.35,3347.12,5869.4211,19625068.233604,19809
2025-01-01 08:00:00,3347.11,3348.84,3331.56,3337.01,8469.9751,28278767.529896,46052
2025-01-01 09:00:00,3337.0,3341.0,3313.88,3334.64,18722.6924,62229421.935142,83422
2025-01-01 10:00:00,3334.83,3338.82,3325.7,3326.69,5694.9502,18977736.862663,37356
2025-01-01 11:00:00,3326.69,3348.35,3323.71,3341.0,6732.5827,22454456.62237,44031
2025-01-01 12:00:00,3341.01,3352.31,3338.58,3347.46,5866.8953,19637051.889393,41652
2025-01-01 13:00:00,3347.46,3353.5,3332.51,3343.37,6632.2317,22160117.15103,42125
2025-01-01 14:00:00,3343.37,3359.37,3328.2,3345.86,10728.9812,35871017.645023,92956
2025-01-01 15:00:00,3345.86,3355.91,3333.42,3352.93,7671.632,25666642.189719,61491
2025-01-01 16:00:00,3352.93,3357.19,3332.26,3338.68,9897.787,33103234.857482,80587
2025-01-01 17:00:00,3338.68,3344.81,3323.03,3343.7,6245.6219,20822635.175179,65178
2025-01-01 18:00:00,3343.71,3352.0,3333.26,3348.57,7571.9247,25315460.403247,60088
2025-01-01 19:00:00,3348.57,3364.14,3337.92,3356.55,12249.5259,41051947.292541,82872
2025-01-01 20:00:00,3356.56,3362.6,3352.0,3360.4,9048.4681,30383639.19228,49214
2025-01-01 21:00:00,3360.41,3371.39,3353.76,3368.39,8283.2453,27849157.361957,41273
2025-01-01 22:00:00,3368.39,3374.85,3359.0,3361.63,12395.1235,41727676.955827,40430
2025-01-01 23:00:00,3361.63,3366.79,3352.66,3360.38,6124.8096,20571397.981406,56041
2025-01-02 00:00:00,3360.39,3400.0,3354.5,3389.92,25353.4495,85833727.021767,126206
2025-01-02 01:00:00,3389.91,3405.6,3377.72,3383.92,12042.4553,40868396.324894,87332
2025-01-02 02:00:00,3383.93,3398.5,3378.0,3398.49,6649.5622,22533126.768687,54839
2025-01-02 03:00:00,3398.49,3401.99,3387.23,3388.55,8153.031,27656839.097025,44994
2025-01-02 04:00:00,3388.54,3427.54,3388.0,3417.69,21263.6161,72391803.217634,94261
2025-01-02 05:00:00,3417.69,3419.14,3403.99,3412.39,9082.2648,30991011.984784,51456
2025-01-02 06:00:00,3412.4,3415.68,3402.13,3410.37,6764.2091,23048339.477133,50806
2025-01-02 07:00:00,3410.37,3422.0,3408.79,3420.05,8269.1047,28252863.243661,42236
2025-01-02 08:00:00,3420.06,3442.62,3414.21,3437.93,12781.0633,43804109.260711,65582
2025-01-02 09:00:00,3437.92,3470.0,3434.4,3467.95,16975.8994,58542885.090223,100841
2025-01-02 10:00:00,3467.94,3476.0,3457.99,3468.81,13175.5473,45685126.303361,93224
2025-01-02 11:00:00,3468.81,3475.0,3456.87,3471.18,8525.1221,29556505.943438,61055
2025-01-02 12:00:00,3471.18,3481.14,3465.93,3480.48,11713.9902,40709693.06386,64061
2025-01-02 13:00:00,3480.48,3484.4,3459.44,3465.85,17496.4264,60701567.740016,88617
2025-01-02 14:00:00,3465.86,3509.99,3440.38,3495.19,48467.5536,168408230.173653,281276
2025-01-02 15:00:00,3495.15,3496.26,3456.52,3463.51,22439.9878,77915212.415771,236083
2025-01-02 16:00:00,3463.52,3491.19,3448.6,3469.54,20071.7158,69727785.40037,153704
2025-01-02 17:00:00,3469.54,3478.95,3428.99,3450.46,19324.2089,66716679.19113,180336
2025-01-02 18:00:00,3450.42,3465.53,3440.21,3465.24,10697.789,36965501.309991,95569
2025-01-02 19:00:00,3465.23,3474.69,3459.13,3463.18,9031.3711,31307112.830875,99256
2025-01-02 20:00:00,3463.18,3475.28,3452.04,3453.0,7230.9041,25040374.742552,101053
2025-01-02 21:00:00,3453.0,3455.93,3443.01,3454.2,6454.7338,22268213.059854,65509
2025-01-02 22:00:00,3454.2,3454.2,3421.79,3440.61,9097.7128,31267872.324324,70592
2025-01-02 23:00:00,3440.6,3456.99,3437.49,3455.67,7571.1691,26093256.177168,64187
2025-01-03 00:00:00,3455.68,3466.54,3446.75,3449.22,6987.2027,24142989.449582,73135
2025-01-03 01:00:00,3449.22,3465.59,3442.62,3464.83,7084.8117,24474943.399401,64695
2025-01-03 02:00:00,3464.83,3477.03,3457.04,3457.95,9491.4632,32922745.205763,53028
2025-01-03 03:00:00,3457.96,3472.89,3456.02,3470.16,6813.8043,23598958.907796,38355
2025-01-03 04:00:00,3470.17,3470.94,3456.0,3458.38,4721.452,16349479.601711,40012
2025-01-03 05:00:00,3458.39,3460.51,3444.81,3455.98,5278.9939,18224670.185645,50853
2025-01-03 06:00:00,3455.98,3461.51,3442.0,3442.6,6067.3688,20938264.106128,48851
2025-01-03 07:00:00,3442.59,3444.4,3432.44,3433.27,10366.9208,35641678.485103,55948
2025-01-03 08:00:00,3433.27,3442.51,3423.44,3430.2,9863.8558,33857666.905957,57564
2025-01-03 09:00:00,3430.2,3450.85,3429.11,3443.62,8419.4183,28985991.868614,65712
2025-01-03 10:00:00,3443.63,3452.0,3438.59,3446.01,6043.2111,20819663.204465,45253
2025-01-03 11:00:00,3446.0,3468.01,3446.0,3465.62,8910.8343,30819533.635978,57913
2025-01-03 12:00:00,3465.61,3476.53,3461.26,3463.83,9335.3841,32375135.988769,68247
2025-01-03 13:00:00,3463.83,3498.38,3463.51,3481.85,20429.6258,71206359.75484,149023
2025-01-03 14:00:00,3481.86,3536.64,3481.61,3527.19,40404.7648,142090519.458483,261830
2025-01-03 15:00:00,3527.19,3576.0,3520.09,3565.13,43427.6596,154140075.328199,272831
2025-01-03 16:00:00,3565.14,3598.8,3565.14,3584.28,36438.0576,130641816.16462,237465
2025-01-03 17:00:00,3584.28,3593.45,3573.6,3575.47,17057.277,61098722.475532,109883
2025-01-03 18:00:00,3575.47,3617.5,3574.08,3605.59,21918.6992,78950409.875628,146308
2025-01-03 19:00:00,3605.59,3630.0,3602.24,3622.83,16233.7184,58744755.854046,123501
2025-01-03 20:00:00,3622.82,3623.44,3600.0,3600.57,12673.3172,45739737.372632,99102
2025-01-03 21:00:00,3600.57,3616.69,3595.0,3614.39,9275.1467,33477884.711323,75489
2025-01-03 22:00:00,3614.38,3624.38,3610.21,3616.18,9072.8703,32829134.083733,52573
2025-01-03 23:00:00,3616.19,3617.72,3604.63,3609.01,7725.2028,27882765.077866,46240
2025-01-04 00:00:00,3609.0,3620.86,3601.81,3602.41,8720.3463,31474026.323655,55923
2025-01-04 01:00:00,3602.42,3604.11,3579.92,3596.27,12627.9075,45333984.042005,72687
2025-01-04 02:00:00,3596.28,3600.0,3582.88,3596.4,5799.9804,20833041.859226,46402
2025-01-04 03:00:00,3596.4,3600.42,3591.0,3597.97,4911.3179,17659059.167705,36148
2025-01-04 04:00:00,3597.98,3597.98,3584.16,3591.47,6145.7455,22059143.802944,35558
2025-01-04 05:00:00,3591.48,3597.01,3586.71,3596.65,6759.1067,24284563.82033,32206
2025-01-04 06:00:00,3596.66,3607.13,3595.2,3600.61,8055.571,29000885.850275,36769
2025-01-04 07:00:00,3600.61,3609.81,3593.2,3594.04,8427.0417,30351249.45913,40112
2025-01-04 08:00:00,3594.05,3603.62,3585.0,3585.01,8414.6727,30240674.032951,42354
2025-01-04 09:00:00,3585.01,3595.58,3583.73,3589.55,5935.4402,21305117.580622,42474
2025-01-04 10:00:00,3589.55,3592.57,3572.42,3588.09,6155.1131,22041095.34113,51946
2025-01-04 11:00:00,3588.08,3605.57,3585.0,3602.01,6166.174,22166750.258089,41366
2025-01-04 12:00:00,3602.01,3644.4,3600.62,3635.52,19709.5732,71507914.09204,126280
2025-01-04 13:00:00,3635.53,3649.66,3626.32,3644.0,15195.3965,55284924.628556,95303
2025-01-04 14:00:00,3644.0,3647.03,3633.1,3636.99,10596.9781,38580681.080804,59132
2025-01-04 15:00:00,3637.0,3663.25,3592.06,3607.81,29445.2197,106648993.303656,188909
2025-01-04 16:00:00,3607.81,3628.23,3601.62,3622.09,13219.1063,47827738.443847,105077
2025-01-04 17:00:00,3622.09,3634.1,3620.01,3633.31,7443.0027,26998236.237483,76304
2025-01-04 18:00:00,3633.32,3644.54,3619.61,3626.73,5942.0122,21590264.1649,65937
2025-01-04 19:00:00,3626.73,3639.39,3624.24,3631.14,5014.6305,18207719.765591,60202
2025-01-04 20:00:00,3631.13,3668.0,3631.13,3660.47,11788.1643,43062556.114261,95606
2025-01-04 21:00:00,3660.47,3671.6,3654.73,3658.11,10460.5936,38311789.088263,73304
2025-01-04 22:00:00,3658.12,3662.92,3646.0,3660.09,5837.6981,21332720.938157,46169
2025-01-04 23:00:00,3660.08,3665.75,3651.12,3656.88,6495.5211,23761675.464217,41687
2025-01-05 00:00:00,3656.88,3675.25,3648.32,3650.11,7721.2453,28260957.018666,67691
2025-01-05 01:00:00,3650.11,3651.35,3631.28,3636.78,7251.8803,26402221.58469,64621
2025-01-05 02:00:00,3636.79,3645.37,3635.0,3641.41,3940.0888,14340201.856916,41384
2025-01-05 03:00:00,3641.42,3641.56,3629.66,3637.79,4257.575,15474331.532559,32044
2025-01-05 04:00:00,3637.79,3650.44,3637.17,3644.3,5267.2416,19195405.678746,43604
2025-01-05 05:00:00,3644.31,3644.31,3631.14,3632.65,3565.7741,12965828.190511,45357
2025-01-05 06:00:00,3632.65,3641.83,3629.0,3639.08,2493.9537,9067969.780135,32778
2025-01-05 07:00:00,3639.09,3641.26,3630.2,3631.56,3206.8857,11655140.289182,34743
2025-01-05 08:00:00,3631.55,3633.29,3607.35,3620.01,10062.2175,36411422.485464,80921
2025-01-05 09:00:00,3620.0,3623.4,3605.0,3609.46,6934.7639,25065028.713056,54853
2025-01-05 10:00:00,3609.49,3618.12,3603.33,3615.62,6390.2224,23085597.732127,71008
2025-01-05 11:00:00,3615.61,3620.96,3609.61,3613.47,5702.4335,20604386.110491,43079
2025-01-05 12:00:00,3613.46,3622.82,3605.0,3614.08,6026.4379,21782948.434091,46776
2025-01-05 13:00:00,3614.13,3627.5,3612.74,3614.65,5317.1915,19249948.89714,48061
2025-01-05 14:00:00,3614.67,3628.15,3593.7,3623.11,16124.9013,58170596.047607,119937
2025-01-05 15:00:00,3623.12,3638.77,3619.43,3629.6,10598.325,38472537.995572,87726
2025-01-05 16:00:00,3629.6,3641.12,3624.51,3628.01,8603.3835,31252208.465448,90366
2025-01-05 17:00:00,3628.02,3648.11,3622.47,3627.81,7556.8965,27469672.565652,76284
2025-01-05 18:00:00,3627.81,3632.91,3613.04,3630.75,6588.636,23867416.900207,61908
2025-01-05 19:00:00,3630.75,3639.67,3626.51,3637.78,4983.438,18110094.579412,59469
