timestamp,open,high,low,close,volume,quote_volume,trades
2025-01-01 00:00:00,702.31,711.5,701.46,709.12,9224.971,6523897.05732,24107
2025-01-01 01:00:00,709.11,710.84,707.12,708.35,7131.072,5059008.04699,19170
2025-01-01 02:00:00,708.35,710.97,708.13,709.54,5672.372,4025529.36609,17256
2025-01-01 03:00:00,709.55,710.1,705.25,705.58,5811.696,4111756.96227,14637
2025-01-01 04:00:00,705.58,705.91,704.32,704.77,2535.66,1788135.40827,13167
2025-01-01 05:00:00,704.77,706.16,704.5,705.58,2653.027,1870836.5168,12295
2025-01-01 06:00:00,705.57,706.6,704.8,706.59,2554.735,1802803.78606,10000
2025-01-01 07:00:00,706.6,706.6,703.49,703.75,3815.636,2688598.71126,12716
2025-01-01 08:00:00,703.75,704.48,702.12,703.06,5612.99,3947916.9562,17113
2025-01-01 09:00:00,703.06,704.89,700.3,703.73,6961.785,4888294.13984,26654
2025-01-01 10:00:00,703.74,708.59,702.48,707.23,8677.928,6125527.47982,26703
2025-01-01 11:00:00,707.22,709.31,706.41,707.57,5923.8,4195166.8566,24539
2025-01-01 12:00:00,707.57,708.26,705.97,706.29,4604.304,3255179.91474,15474
2025-01-01 13:00:00,706.29,710.4,706.11,710.22,9840.507,6970220.13558,24266
2025-01-01 14:00:00,710.22,710.5,705.95,708.02,9588.554,6790911.118,28486
2025-01-01 15:00:00,708.02,708.84,706.39,708.11,6530.054,4619564.89055,25386
2025-01-01 16:00:00,708.11,708.48,704.28,704.99,6922.214,4886266.3807,21271
2025-01-01 17:00:00,704.99,706.0,703.21,705.61,5123.602,3609937.76813,20702
2025-01-01 18:00:00,705.61,706.36,704.16,706.02,4686.233,3305077.1606,17192
2025-01-01 19:00:00,706.02,708.26,705.4,707.85,6826.516,4825379.65348,23556
2025-01-01 20:00:00,707.85,709.01,707.73,708.22,3475.183,2461772.80967,13696
2025-01-01 21:00:00,708.21,708.79,707.01,707.96,3352.156,2372375.10126,14551
2025-01-01 22:00:00,707.97,708.57,707.1,707.58,3479.645,2463064.96955,10616
2025-01-01 23:00:00,707.58,709.0,706.77,707.84,4698.699,3325437.85538,17440
2025-01-02 00:00:00,707.84,707.97,698.69,702.09,48172.675,33823349.58598,74203
2025-01-02 01:00:00,702.1,703.51,700.71,701.53,10116.441,7104632.0792,32158
2025-01-02 02:00:00,701.53,702.19,698.04,702.11,11455.209,8023066.00782,23108
2025-01-02 03:00:00,702.11,704.2,701.6,702.17,15201.967,10682726.71797,26990
2025-01-02 04:00:00,702.17,709.4,701.7,707.5,13716.499,9682608.48296,38202
2025-01-02 05:00:00,707.49,708.09,705.44,706.49,8738.548,6176723.31874,22258
2025-01-02 06:00:00,706.5,707.29,703.36,704.88,8309.344,5860127.56706,24451
2025-01-02 07:00:00,704.88,707.53,704.15,706.94,7608.939,5375099.81864,19495
2025-01-02 08:00:00,706.95,710.5,706.86,710.49,13680.887,9696098.48878,24568
2025-01-02 09:00:00,710.49,715.8,708.91,715.08,17496.676,12461889.40229,37608
2025-01-02 10:00:00,715.08,715.5,711.83,712.5,9977.582,7114826.94993,34855
2025-01-02 11:00:00,712.5,713.38,710.68,713.26,10090.054,7184297.85879,23607
2025-01-02 12:00:00,713.27,714.11,711.01,713.96,7739.656,5519196.24197,20386
2025-01-02 13:00:00,713.96,714.0,710.15,711.39,8692.893,6187492.87521,25414
2025-01-02 14:00:00,711.4,714.55,708.05,711.9,19175.937,13637471.43846,66838
2025-01-02 15:00:00,711.9,712.85,703.29,704.54,23344.701,16505882.67632,51587
2025-01-02 16:00:00,704.55,707.8,700.0,706.44,19074.871,13432840.73211,41938
2025-01-02 17:00:00,706.44,709.24,702.0,705.0,14888.878,10496496.31485,34007
2025-01-02 18:00:00,705.0,706.4,703.76,706.4,4596.107,3240499.73716,20073
2025-01-02 19:00:00,706.4,707.64,704.32,704.81,4884.62,3449819.6695,16984
2025-01-02 20:00:00,704.81,707.08,704.77,706.1,3745.929,2645002.84013,15412
2025-01-02 21:00:00,706.11,706.36,704.59,705.99,3879.121,2735332.28089,13603
2025-01-02 22:00:00,705.99,706.16,703.25,705.76,3737.924,2635043.34046,12925
2025-01-02 23:00:00,705.75,706.64,705.0,706.25,4208.353,2971603.32179,14552
2025-01-03 00:00:00,706.24,706.8,703.69,704.07,8630.452,6087452.09918,24708
2025-01-03 01:00:00,704.08,704.65,701.1,704.65,11327.852,7957941.08582,28124
2025-01-03 02:00:00,704.61,706.53,703.77,703.88,7288.939,5142339.13114,22386
2025-01-03 03:00:00,703.88,705.28,702.7,705.2,4922.125,3464456.80932,19891
2025-01-03 04:00:00,705.2,706.09,704.08,704.71,5283.37,3725308.63363,16473
2025-01-03 05:00:00,704.72,705.63,703.36,705.31,6828.871,4811742.74612,18366
2025-01-03 06:00:00,705.31,706.93,702.7,702.84,5238.009,3691924.53505,15929
2025-01-03 07:00:00,702.84,703.28,700.32,700.73,12899.447,9057762.93878,29279
2025-01-03 08:00:00,700.72,701.52,697.03,699.14,15296.687,10698345.90185,28747
